NUMCOM;GROUP;NAME;SNAME;M1;S1;G1;C1;N1;M2;S2;G2;C2;N2;NETNAME;BUT1;BUT2;BUT3;SV1;SV2;SV3;M_WARN;M_DRAW;M_CLEAR;M_FINISH;TIMEOUT;NEXTCOM;SUBCOM;KART;GRL_NAME;GRL_SV;GRL_MARSH;Код ПУ;Код ПУ аналоговый;TS
15067;Ответственные команды;Предварительная разблокирования перегона нечетного отправления по 1 пути;П1НГРС;0;15;0;29;0;0;0;0;0;0;PP_105KM;0;0;0;;;;;;;;0;15068;15067;1;;;0; 0x001D;0;
15068;Ответственные команды;Окончательная разблокирования перегона нечетного отправления по 1 пути;О1НРП;0;15;0;30;0;0;0;0;0;0;PP_105KM;0;0;0;;;;;;;;0;0;;2;;;0; 0x001E;0;
15069;Ответственные команды;Предварительная разблокирования перегона нечетного отправления по 2 пути;П2НГРС;0;15;0;31;0;0;0;0;0;0;PP_105KM;0;0;0;;;;;;;;0;15070;15069;1;;;0; 0x001F;0;
15070;Ответственные команды;Окончательная разблокирования перегона нечетного отправления по 2 пути;О2НРП;0;15;0;32;0;0;0;0;0;0;PP_105KM;0;0;0;;;;;;;;0;0;;2;;;0; 0x0020;0;
15071;Ответственные команды;Аварийный перевод стрелки 1 (предварительная команда);ПАПС 1П;0;15;0;33;0;0;0;0;0;0;PP_105KM;1024;0;1031;;@стр1;;;_USTR(1->_UPol=1);_USTR(1->_UPol=0);;0;15072;15071;1;;;0; 0x0021;0;
15072;Ответственные команды;Аварийный перевод стрелки 1 (исполнительная команда);ИАПС 1П;0;15;0;34;0;0;0;0;0;0;PP_105KM;0;0;0;;;;;;;;0;0;;2;;;0; 0x0022;0;
15073;Ответственные команды;Аварийный перевод стрелки 1 (предварительная команда);ПАПС 1М;0;15;0;35;0;0;0;0;0;0;PP_105KM;1024;0;1032;;@стр1;;;_USTR(1->_UPol=2);_USTR(1->_UPol=0);;0;15074;15073;1;;;0; 0x0023;0;
15074;Ответственные команды;Аварийный перевод стрелки 1 (исполнительная команда);ИАПС 1М;0;15;0;36;0;0;0;0;0;0;PP_105KM;0;0;0;;;;;;;;0;0;;2;;;0; 0x0024;0;
15075;Ответственные команды;Аварийный перевод стрелки 3 (предварительная команда);ПАПС 3П;0;15;0;37;0;0;0;0;0;0;PP_105KM;1024;0;1031;;@стр3;;;_USTR(3->_UPol=1);_USTR(3->_UPol=0);;0;15076;15075;1;;;0; 0x0025;0;
15076;Ответственные команды;Аварийный перевод стрелки 3 (исполнительная команда);ИАПС 3П;0;15;0;38;0;0;0;0;0;0;PP_105KM;0;0;0;;;;;;;;0;0;;2;;;0; 0x0026;0;
15077;Ответственные команды;Аварийный перевод стрелки 3 (предварительная команда);ПАПС 3М;0;15;0;39;0;0;0;0;0;0;PP_105KM;1024;0;1032;;@стр3;;;_USTR(3->_UPol=2);_USTR(3->_UPol=0);;0;15078;15077;1;;;0; 0x0027;0;
15078;Ответственные команды;Аварийный перевод стрелки 3 (исполнительная команда);ИАПС 3М;0;15;0;40;0;0;0;0;0;0;PP_105KM;0;0;0;;;;;;;;0;0;;2;;;0; 0x0028;0;
